,issue_id,issue_comments,issue_desc,created_at,closed_at
1168,MODE-1733,"We are having a problem running ModeShape in a clustered environment. The issue arises when we attempt to define custom node types (via a .cnd file) in our .json repository configuration file. The first instance of Modeshape comes up fine. The problem is when the second instance comes up. We get a stack trace containing an NPE on both instances. This happens every time at startup. When we remove the reference to the .cnd file from the repository .json file, everything starts up properly.

This may to be related to MODE-1703, which appears to have been fixed back about 24 days ago, but we are still seeing a problem. Any help on this would be greatly appreciated. We are evaluating ModeShape as our repository of choice, and this is currently a blocker for us.",,,
1214,MODE-1731,"Under certain situations, {{AbstractJcrNode}} attempts to create a {{JcrSingleValuedProperty}} object when the property definition is multi-valued.

I ran into this when implementing the Git connector. The {{FederatedDocumentWriter.addProperty(...)}} methods that take an array of values will create an {{SingleValuedProperty}} object even when there is only one value; this is due to the assertions and documentation in the {{MultiValuedProperty}} class that there must be at least 2 values. So when a connector adds a property that has a multi-valued definition but only a single value, a {{SingleValuedProperty}} is used. Then, in {{AbstractJcrNode.createJcrProperty(...)}} method, the number of values is used to determine whether to create a {{JcrSingleValuedProperty}} or a {{JcrMultiValuedProperty}}, even though that same method has already determined the applicable property definition that knows whether it is multi-valued. 

(Note that the property definition is found by looking at the number of values. If the property is single-valued and only a multi-valued definition can be found, then the multi-valued definition will be used.)

Therefore, the {{AbstractJcrNode.createJcrProperty(...)}} method should use the property definition's knowledge about being multi-valued to determine whether to create a {{JcrSingleValuedProperty}} object or {{JcrMultiValuedProperty}} object.

I suspect this hasn't really been a problem because with 3.0.0 and 3.0.1, the values stored in Infinispan always matched the multiplicity of the definition. However, in 3.1 we now have connectors that are producing their own {{Document}} representations, and the multiplicity of the property may not match that of the definition.",,,
1273,MODE-1722,"Create a CND file with the following:

{code:none}
[myNodeType] > nt:hierarchyNode
 - path (uri) mandatory
{code}

Then go check the required type of the ""path"" property of this new node type (e.g. using {{modeshape-rest}}). The type of the ""path"" property is of ""String"" and not ""URI"".

A brief browse through the source of {{CndImporter.parsePropertyType}} method reveals the following:

{{PropertyTypeUtil.jcrPropertyTypeFor}} converts URI type into STRING, whereas the reverse conversion method {{modePropertyTypeFor}} converts it correctly from JCR's URI to Modeshape's URI enum value.

This seems like the method has not been updated to support the new ""URI"" property type for JCR 2.0.",,,
1276,MODE-1721,"When renaming a node (i.e. keeping the same parent) using Session.move(srcPath, destPath), where the parent node doesn't allow same name siblings, the following exception is thrown:

{code:java}
Caused by: javax.jcr.ItemExistsException: A node definition that allows same name siblings could not be found for the node ...
{code}

This seems to be caused by the following line in JcrSession.move:

{code:java}
destParentNode.validateChildNodeDefinition(srcNode.name(), srcNode.getPrimaryTypeName(), true);
{code}

I think it should read the following instead:

{code:java}
destParentNode.validateChildNodeDefinition(destPath.getLastSegment().getName(), srcNode.getPrimaryTypeName(), true);
{code}",,,
1278,MODE-1720,"Create a multi-value property of reference type, then doing the following will give truncated node identifiers:

{code:java}
Property prop = node.getProperty(""propname"");
Value[] values = prop.getValues();

for (Value value : values) {
   String referencedId = value.getString(); // the ID is truncated!
   Node node = session.getNodeByIdentifier(referenceId); // throws ItemNotFoundException
}
{code}

After some brief investigation it seems that the fault might be in DocumentTranslator.createReferenceFromString where valueStr only contains the node identifier with no source or workspace keys. This is passed to the NodeKey(String) constructor, where it expects a key but instead receives an identifier.

When NodeKey.getIdentifier() is called later, the identifier is truncated, as the NodeKey was not constructed correctly.",,,
1331,MODE-1717,"Initialisation of a new repository seems to fail if the initialisation occurs within a running transaction. Running 
{noformat}
mvn clean test -Dtest=org.modeshape.test.integration.StatelessRepositoryProviderIntegrationTest
{noformat}
 in integration/modeshape-jbossas-integration-tests will show the problem. 

There are more details in the linked forum article.
",,,
1336,MODE-1715,"I am trying to use variable replacement in the repository json configuration file to dynamically set the location of the repository files at startup. However, I have found that it is not working. Upon closer inspection of the code, I see the following call in the org.modeshape.jcr.RepositoryConfiguration class:
 
{code:java}
    protected static Document replaceSystemPropertyVariables( Document doc ) {
        if (doc.isEmpty()) return doc;
        Document modified = doc.withVariablesReplacedWithSystemProperties();
        if (modified == doc) return doc;
 
 
        // Otherwise, we changed some values. Note that the system properties can only be used in
        // string values, whereas the schema may expect non-string values. Therefore, we need to validate
        // the document against the schema and possibly perform some conversions of values ...
        return SCHEMA_LIBRARY.convertValues(doc, JSON_SCHEMA_URI);
    }
{code}

From this, it looks like the 'modified' document is created, then it is ignored and not sent back to the caller. This means that the variable replacement is not getting back to the caller. I can see that the variables are properly replaced in the 'modified' document, but they are not replaced in the returned document. It would seem that we should use 'modified' in the call to convertValues().",,,
1338,MODE-1700,The model annotation's annotated object for a model import is not the UUID of the model import; but is the UUID of the model being imported. An exception is thrown when this occurs as the sequencer assumes the UUID to be from the model import object.,,,
1396,MODE-1693,"A JDBC configuration without transactions configured fails with a null pointer exception. 

{code}
javax.jcr.RepositoryException: Error while starting 'DataRepository' repository: null
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:611)
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:568)
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:147)
          at au.com.infomedix.notransaction.TransactionTest.simpleAccess(TransactionTest.java:76)
          at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
          at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
          at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
          at java.lang.reflect.Method.invoke(Method.java:597)
          at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)
          at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
          at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)
          at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:20)
          at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
          at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)
          at org.junit.runners.BlockJUnit4ClassRunner.runNotIgnored(BlockJUnit4ClassRunner.java:79)
          at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:71)
          at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:49)
          at org.junit.runners.ParentRunner$3.run(ParentRunner.java:193)
          at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:52)
          at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:191)
          at org.junit.runners.ParentRunner.access$000(ParentRunner.java:42)
          at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:184)
          at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
          at org.junit.runners.ParentRunner.run(ParentRunner.java:236)
          at org.eclipse.jdt.internal.junit4.runner.JUnit4TestReference.run(JUnit4TestReference.java:50)
          at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:467)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:683)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:390)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:197)
Caused by: java.lang.NullPointerException
          at org.modeshape.jcr.txn.SynchronizedTransactions.begin(SynchronizedTransactions.java:60)
          at org.modeshape.jcr.cache.document.WritableSessionCache.save(WritableSessionCache.java:362)
          at org.modeshape.jcr.cache.document.WritableSessionCache.save(WritableSessionCache.java:337)
          at org.modeshape.jcr.cache.RepositoryCache.<init>(RepositoryCache.java:174)
          at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:1069)
          at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:960)
          at org.modeshape.jcr.JcrRepository.doStart(JcrRepository.java:352)
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:609)
          ... 29 more{code}

See the forum reference for details and a test case.
",,,
1402,MODE-1692,"When configuring the worker properties of the search factory based on the values coming from the JSON configuration, the keys used for those properties aren't valid.

e.g. _hibernate.search.worker.execution_ should be _hibernate.search.default.worker.execution_",,,
1403,MODE-1691,"The repository configuration JSON Schema defines a field for only the JNDI name of the JDBC DataSource, even though the RepositoryConfiguration actually allows alternative properties for the driver classname, username, url, and password.

This should be an easy fix.",,,
1408,MODE-1690,"When AS7 is configured with a custom authentication provider, upon server start-up the provider seems to be ignored(removed) from the XML configuration.",,,
1435,MODE-1689,"When meta data are read from an infinispan cache (data saved in database) an  java.io.InvalidClassException was thrown, because no public default constructor was definied in org.modeshape.jcr.value.binary.infinispan.Metadata.
",,,
1437,MODE-1687,"When importing CND files into a repository at startup, any custom namespaces are ignored from those files.",,,
1441,MODE-1685,"I have the following simple test case for this problem:

1) Create NodeA
2) Create NodeB
3) Create NodeB/Rel with reference property pointing to Node A
4) session.save()
5) Delete NodeB (should delete all its children + refs?)
6) session.save()
7) Delete NodeA (should be ok to do if B was deleted)
8) session.save() ==> results in Referential Integrity Error

It seems that the reference from the property in NodeB/Rel is not deleted when NodeB is deleted.",,,
1449,MODE-1681,"LOCK method can take two forms in WebDAV. One form contains the owner as a nested element, in the second form owner information is inserted directly as text.

{code}
<D:lockinfo xmlns:D='DAV:'>
  <D:lockscope><D:exclusive/></D:lockscope>
  <D:locktype><D:write/></D:locktype>
  <D:owner>
       <D:href>http://www.ics.uci.edu/~ejw/contact.html</D:href>
  </D:owner>
</D:lockinfo>
{code}

{code}
<D:lockinfo xmlns:D='DAV:'>
  <D:lockscope><D:exclusive/></D:lockscope>
  <D:locktype><D:write/></D:locktype>
  <D:owner>username</D:owner>
</D:lockinfo>
{code}

When the second form is used ModeShape tries getting child DOM node from text node. It returns {{null}} and results in NullPointerException:

{code}
java.lang.NullPointerException
	at org.modeshape.webdav.methods.DoLock.getLockInformation(DoLock.java:397)
	at org.modeshape.webdav.methods.DoLock.executeLock(DoLock.java:270)
	at org.modeshape.webdav.methods.DoLock.doLocking(DoLock.java:156)
	at org.modeshape.webdav.methods.DoLock.doLock(DoLock.java:128)
	at org.modeshape.webdav.methods.DoLock.execute(DoLock.java:109)
	at org.modeshape.webdav.WebDavServletBean.service(WebDavServletBean.java:137)
	at org.modeshape.web.jcr.webdav.ModeShapeWebdavServlet.service(ModeShapeWebdavServlet.java:121)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848)
{code}",,,
